295,新復珍戲院股份有限公司,30044新竹市北門街6號,24.805571,120.966087
296,國際中興影城有限公司,30042新竹市林森路32號,24.802199,120.968829
297,新竹國際大戲院股份有限公司,30041新竹市文昌街39號,24.802873,120.96858
298,威秀影城股份有限公司新竹南門分公司,30041新竹市西大路323號,24.802266,120.965181
299,威秀影城股份有限公司新竹巨城分公司,30043新竹市民權路176號4樓之3,24.810112,120.974295
